Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB,Prelabel_Multi_A
13193,6,10.1.1.8,3884774358,225.409712,0,100,0,0,0,0,0,0,96,4,16,16,0,576,0.0,22607.409,0.0,13021867.52,0,0,0,1,8,0,1,4
13200,6,10.1.1.2,2550164764,225.479527,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,227393.73,0.0,115552397.9,0,0,0,1,2,0,1,2
13210,6,10.1.1.2,2550164764,225.603957,0,100,0,0,0,0,0,0,100,0,16,15,0,508,0.0,205738.263,0.0,104679628.4,0,0,0,1,2,0,1,2
13221,6,10.1.1.2,2550164764,225.719239,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,222064.043,0.0,113696789.8,0,0,0,1,2,0,1,2
13236,6,10.1.1.2,2550164764,225.844642,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,204141.965,0.0,104520686.0,0,0,0,1,2,0,1,2
13239,6,10.1.1.1,595229600,225.943012,0,100,0,0,0,0,0,0,8,92,16,16,0,1440,0.0,16135.742,0.0,23235468.62,0,0,0,1,1,0,1,1
13240,6,10.1.1.2,2550164764,225.950531,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0.0,241762.413,0.0,123318171.8,0,0,0,1,2,0,1,2
13244,6,10.1.1.6,2126477730,226.007716,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,37001.121,0.0,15392466.39,0,0,0,1,6,0,1,6
13246,6,10.1.1.2,2550164764,226.067463,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,218930.819,0.0,111251885.1,0,0,0,1,2,0,1,2
13253,6,10.1.1.2,2550164764,226.176967,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,233780.939,0.0,117900402.9,0,0,0,1,2,0,1,2
13258,6,10.1.1.9,3428079016,226.287103,0,100,0,0,0,0,0,0,1,99,16,16,0,1518,0.0,7974.721,0.0,12106263.88,0,0,0,1,9,0,1,9
13259,6,10.1.1.2,2550164764,226.287639,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0.0,231314.16,0.0,117988726.6,0,0,0,1,2,0,1,2
13263,6,10.1.1.2,2550164764,226.408007,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,212681.104,0.0,108620493.7,0,0,0,1,2,0,1,2
13268,6,10.1.1.2,2550164764,226.505395,0,100,0,0,0,0,0,0,100,0,15,16,0,512,0.0,262866.627,0.0,134587712.8,0,0,0,1,2,0,1,2
13274,6,10.1.1.3,159023198,226.581598,0,100,0,0,0,0,0,0,0,100,16,16,0,1504,0.0,16734.006,0.0,25178654.28,0,0,0,1,3,0,1,3
13275,6,10.1.1.2,2550164764,226.609226,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,246554.372,0.0,125289069.6,0,0,0,1,2,0,1,2
13285,6,10.1.1.2,2550164764,226.712411,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,248098.224,0.0,126232376.5,0,0,0,1,2,0,1,2
13287,6,10.1.1.8,3884774358,226.728041,0,100,0,0,0,0,0,0,93,7,16,15,0,618,0.0,19418.524,0.0,12017735.87,0,0,0,1,8,0,1,8
13290,6,10.1.1.7,1673646831,226.786625,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,16872.62,0.0,4373383.135,0,0,0,1,7,0,1,7
13293,6,10.1.1.2,2550164764,226.81542,0,100,0,0,0,0,0,2,98,0,16,15,0,504,0.0,248522.009,0.0,125334619.5,0,0,0,1,2,0,1,2
13300,6,10.1.1.2,2550164764,226.926626,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,230203.293,0.0,117569425.8,0,0,0,1,2,0,1,2
13305,6,10.1.1.6,2126477730,227.024318,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,25181.929,0.0,10378983.7,0,0,0,1,6,0,1,6
13306,6,10.1.1.2,2550164764,227.033861,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,238728.128,0.0,122228801.4,0,0,0,1,2,0,1,2
13310,6,10.1.1.2,2550164764,227.144048,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,232332.195,0.0,118954083.6,0,0,0,1,2,0,1,2
13318,6,10.1.1.2,2550164764,227.258798,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,223093.396,0.0,114223818.9,0,0,0,1,2,0,1,2
13324,6,10.1.1.1,595229600,227.364928,0,100,0,0,0,0,0,0,0,100,16,16,0,1523,0.0,18003.876,0.0,27423504.47,0,0,0,1,1,0,1,9
13325,6,10.1.1.2,2550164764,227.367271,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,236003.812,0.0,120229782.1,0,0,0,1,2,0,1,2
13334,6,10.1.1.2,2550164764,227.483455,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,220340.157,0.0,112250089.7,0,0,0,1,2,0,1,2
13341,6,10.1.1.2,2550164764,227.581815,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,260268.239,0.0,133257338.2,0,0,0,1,2,0,1,2
13349,6,10.1.1.2,2550164764,227.687996,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,241097.961,0.0,122053431.8,0,0,0,1,2,0,1,2
13354,6,10.1.1.8,3884774358,227.737784,0,100,0,0,0,0,0,0,97,3,16,16,0,577,0.0,25352.98,0.0,14651994.49,0,0,0,1,8,0,1,4
13358,6,10.1.1.2,2550164764,227.800423,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,227702.834,0.0,116583851.2,0,0,0,1,2,0,1,2
13368,6,10.1.1.2,2550164764,227.940441,0,100,0,0,0,0,0,2,98,0,16,16,0,500,0.0,182833.654,0.0,91504586.94,0,0,0,1,2,0,1,2
13372,6,10.1.1.2,2550164764,228.036124,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,267550.533,0.0,136985872.7,0,0,0,1,2,0,1,2
13374,6,10.1.1.6,2126477730,228.054117,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,24859.22,0.0,10389165.42,0,0,0,1,6,0,1,6
13384,6,10.1.1.2,2550164764,228.163035,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,201716.283,0.0,102762343.0,0,0,0,1,2,0,1,2
13386,6,10.1.1.3,159023198,228.199259,0,100,0,0,0,0,0,0,0,100,16,16,0,1491,0.0,15825.318,0.0,23608842.65,0,0,0,1,3,0,1,3
13391,6,10.1.1.2,2550164764,228.264952,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,251184.718,0.0,128285059.0,0,0,0,1,2,0,1,2
13396,6,10.1.1.2,2550164764,228.369757,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,244263.172,0.0,125062744.3,0,0,0,1,2,0,1,2
13403,6,10.1.1.2,2550164764,228.482584,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,226895.918,0.0,116170710.3,0,0,0,1,2,0,1,2
13407,6,10.1.1.2,2550164764,228.568492,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,297993.424,0.0,152572632.9,0,0,0,1,2,0,1,2
13415,6,10.1.1.2,2550164764,228.67306,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,244816.759,0.0,124876132.5,0,0,0,1,2,0,1,2
13419,6,10.1.1.7,1673646831,228.73746,0,100,0,0,0,0,0,0,100,0,16,16,0,264,0.0,13122.586,0.0,3468561.942,0,0,0,1,7,0,1,7
13425,6,10.1.1.2,2550164764,228.786491,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,225687.909,0.0,115118888.7,0,0,0,1,2,0,1,2
13427,6,10.1.1.1,595229600,228.807791,0,100,0,0,0,0,0,0,10,90,16,16,0,1413,0.0,17742.502,0.0,25083640.17,0,0,0,1,1,0,1,1
13430,6,10.1.1.8,3884774358,228.849898,0,100,0,0,0,0,0,0,93,7,16,16,0,608,0.0,23019.224,0.0,13995688.09,0,0,0,1,8,0,1,8
13431,6,10.1.1.2,2550164764,228.886577,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,255779.487,0.0,130959097.3,0,0,0,1,2,0,1,2
13438,6,10.1.1.2,2550164764,229.001905,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,221975.9,0.0,113651660.9,0,0,0,1,2,0,1,2
13442,6,10.1.1.6,2126477730,229.080749,0,100,0,0,0,0,0,0,100,0,16,16,0,410,0.0,24935.905,0.0,10245664.73,0,0,0,1,6,0,1,6
13446,6,10.1.1.2,2550164764,229.119557,0,100,0,0,0,0,0,0,100,0,16,16,0,507,0.0,217590.532,0.0,110431547.0,0,0,0,1,2,0,1,2
13453,6,10.1.1.2,2550164764,229.229785,0,100,0,0,0,0,0,0,100,0,16,15,0,508,0.0,232246.263,0.0,118166898.5,0,0,0,1,2,0,1,2
13457,6,10.1.1.2,2550164764,229.34814,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,216298.359,0.0,110744759.7,0,0,0,1,2,0,1,2
13459,6,10.1.1.9,3428079016,229.371688,0,100,0,0,0,0,0,0,0,100,16,16,0,1526,0.0,8299.333,0.0,12668102.06,0,0,0,1,9,0,1,9
13466,6,10.1.1.2,2550164764,229.451876,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,246780.47,0.0,124456326.5,0,0,0,1,2,0,1,2
13474,6,10.1.1.2,2550164764,229.559394,0,100,0,0,0,0,0,1,99,0,16,16,0,505,0.0,238099.233,0.0,120382972.1,0,0,0,1,2,0,1,2
13478,6,10.1.1.2,2550164764,229.651878,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,276804.644,0.0,141723977.9,0,0,0,1,2,0,1,2
13481,6,10.1.1.3,159023198,229.715825,0,100,0,0,0,0,0,0,0,100,16,16,0,1507,0.0,16880.241,0.0,25441899.02,0,0,0,1,3,0,1,3
13483,6,10.1.1.2,2550164764,229.756276,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,245215.397,0.0,124922531.9,0,0,0,1,2,0,1,2
13488,6,10.1.1.2,2550164764,229.861269,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,243826.089,0.0,124838957.5,0,0,0,1,2,0,1,2
13490,6,10.1.1.8,3884774358,229.89155,0,100,0,0,0,0,0,0,98,2,16,16,0,570,0.0,24576.347,0.0,14030144.91,0,0,0,1,8,0,1,4
13500,6,10.1.1.2,2550164764,229.94693,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,298852.682,0.0,152247510.3,0,0,0,1,2,0,1,2
13502,6,10.1.1.6,2126477730,230.030335,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,26959.119,0.0,11318516.67,0,0,0,1,6,0,1,6
13506,6,10.1.1.2,2550164764,230.066073,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,214867.831,0.0,110012329.6,0,0,0,1,2,0,1,2
13510,6,10.1.1.2,2550164764,230.175804,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,233297.372,0.0,119149634.0,0,0,0,1,2,0,1,2
13515,6,10.1.1.2,2550164764,230.280078,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,245507.51,0.0,125228470.5,0,0,0,1,2,0,1,2
13519,6,10.1.1.2,2550164764,230.373303,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,274604.445,0.0,140597475.8,0,0,0,1,2,0,1,2
13520,6,10.1.1.7,1673646831,230.379315,0,100,0,0,0,0,0,0,100,0,16,16,0,258,0.0,15592.12,0.0,4031498.515,0,0,0,1,7,0,1,7
13525,6,10.1.1.2,2550164764,230.480975,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,237759.173,0.0,120819701.4,0,0,0,1,2,0,1,2
13527,6,10.1.1.1,595229600,230.505187,0,100,0,0,0,0,0,2,6,92,16,16,0,1445,0.0,15081.925,0.0,21795191.65,0,0,0,1,1,0,1,1
13534,6,10.1.1.2,2550164764,230.592558,0,100,0,0,0,0,0,2,98,0,16,16,0,504,0.0,229425.151,0.0,115703691.9,0,0,0,1,2,0,1,2
13540,6,10.1.1.2,2550164764,230.697712,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,243452.925,0.0,123401418.8,0,0,0,1,2,0,1,2
13546,6,10.1.1.2,2550164764,230.793752,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,266555.573,0.0,136476453.3,0,0,0,1,2,0,1,2
13550,6,10.1.1.2,2550164764,230.899988,0,100,0,0,0,0,0,0,100,0,16,16,0,505,0.0,240972.971,0.0,121835934.3,0,0,0,1,2,0,1,2
13560,6,10.1.1.2,2550164764,231.007135,0,100,0,0,0,0,0,0,100,0,16,15,0,503,0.0,238924.143,0.0,120341312.4,0,0,0,1,2,0,1,2
13563,6,10.1.1.6,2126477730,231.019512,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,25880.101,0.0,10716432.07,0,0,0,1,6,0,1,6
13567,6,10.1.1.8,3884774358,231.067607,0,100,0,0,0,0,0,0,93,7,16,16,0,613,0.0,21767.655,0.0,13360115.92,0,0,0,1,8,0,1,8
13571,6,10.1.1.3,159023198,231.09796,0,100,0,0,0,0,0,0,0,100,16,16,0,1499,0.0,18522.07,0.0,27774214.8,0,0,0,1,3,0,1,3
13572,6,10.1.1.2,2550164764,231.123658,0,100,0,0,0,0,0,0,100,0,16,15,0,509,0.0,219699.063,0.0,111923490.9,0,0,0,1,2,0,1,2
13578,6,10.1.1.2,2550164764,231.218318,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,270441.455,0.0,137946777.6,0,0,0,1,2,0,1,2
13584,6,10.1.1.2,2550164764,231.319849,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,252139.669,0.0,128288663.7,0,0,0,1,2,0,1,2
13591,6,10.1.1.2,2550164764,231.438885,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,215061.064,0.0,109423069.2,0,0,0,1,2,0,1,2
13595,6,10.1.1.2,2550164764,231.545472,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,240178.997,0.0,122049359.3,0,0,0,1,2,0,1,2
13602,6,10.1.1.2,2550164764,231.670533,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,204700.439,0.0,104282591.7,0,0,0,1,2,0,1,2
13610,6,10.1.1.2,2550164764,231.778313,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,237520.921,0.0,121610711.3,0,0,0,1,2,0,1,2
13611,6,10.1.1.7,1673646831,231.798401,0,100,0,0,0,0,0,0,100,0,16,16,0,263,0.0,18039.781,0.0,4756729.4,0,0,0,1,7,0,1,7
13617,6,10.1.1.6,2126477730,231.852478,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,30733.544,0.0,12903171.14,0,0,0,1,6,0,1,6
13620,6,10.1.1.2,2550164764,231.897894,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,214080.434,0.0,108924124.7,0,0,0,1,2,0,1,2
13626,6,10.1.1.2,2550164764,232.009881,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,228598.216,0.0,116603378.2,0,0,0,1,2,0,1,2
13627,6,10.1.1.8,3884774358,232.022066,0,100,0,0,0,0,0,0,94,6,16,16,0,581,0.0,26821.472,0.0,15586493.54,0,0,0,1,8,0,1,8
13630,6,10.1.1.9,3428079016,232.0928,0,100,0,0,0,0,0,0,1,99,16,16,0,1520,0.0,9407.918,0.0,14300036.09,0,0,0,1,9,0,1,9
13633,6,10.1.1.2,2550164764,232.123916,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,224492.695,0.0,114940259.7,0,0,0,1,2,0,1,2
13640,6,10.1.1.1,595229600,232.190314,0,100,0,0,0,0,0,1,6,93,16,16,0,1446,0.0,15191.733,0.0,21973322.82,0,0,0,1,1,0,1,1
13642,6,10.1.1.2,2550164764,232.241031,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,218588.528,0.0,111917326.4,0,0,0,1,2,0,1,2
13648,6,10.1.1.2,2550164764,232.351259,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,232245.76,0.0,118612554.7,0,0,0,1,2,0,1,2
13659,6,10.1.1.2,2550164764,232.460337,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,234694.588,0.0,120163629.3,0,0,0,1,2,0,1,2
13665,6,10.1.1.3,159023198,232.522721,0,100,0,0,0,0,0,0,0,100,16,16,0,1504,0.0,17967.925,0.0,27035258.87,0,0,0,1,3,0,1,3
13667,6,10.1.1.2,2550164764,232.574941,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,223377.9,0.0,114083561.0,0,0,0,1,2,0,1,2
13673,6,10.1.1.2,2550164764,232.677049,0,100,0,0,0,0,0,0,100,0,16,16,0,501,0.0,250714.925,0.0,125638263.3,0,0,0,1,2,0,1,2
13683,6,10.1.1.6,2126477730,232.769258,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,27923.82,0.0,11634180.57,0,0,0,1,6,0,1,6
13685,6,10.1.1.2,2550164764,232.803433,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,202557.254,0.0,103709314.0,0,0,0,1,2,0,1,2
13696,6,10.1.1.2,2550164764,232.961835,0,100,0,0,0,0,0,1,99,0,16,16,0,504,0.0,161613.912,0.0,81608561.19,0,0,0,1,2,0,1,2
13703,6,10.1.1.2,2550164764,233.069795,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,237124.892,0.0,121407944.9,0,0,0,1,2,0,1,2
13710,6,10.1.1.2,2550164764,233.191377,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,210557.843,0.0,107536101.4,0,0,0,1,2,0,1,2
13715,6,10.1.1.8,3884774358,233.267115,0,100,0,0,0,0,0,0,93,7,16,16,0,605,0.0,20561.44,0.0,12448718.09,0,0,0,1,8,0,1,8
13716,6,10.1.1.2,2550164764,233.308743,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,218120.951,0.0,111677926.9,0,0,0,1,2,0,1,2
13723,6,10.1.1.2,2550164764,233.414842,0,100,0,0,0,0,0,0,100,0,16,15,0,504,0.0,241283.791,0.0,121684241.5,0,0,0,1,2,0,1,2
13731,6,10.1.1.2,2550164764,233.506908,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,278061.961,0.0,142367724.1,0,0,0,1,2,0,1,2
13732,6,10.1.1.7,1673646831,233.510023,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,14956.573,0.0,3915032.642,0,0,0,1,7,0,1,7
13738,6,10.1.1.2,2550164764,233.617338,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,231821.058,0.0,118692381.9,0,0,0,1,2,0,1,2
13740,6,10.1.1.6,2126477730,233.637775,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,29475.534,0.0,12205229.09,0,0,0,1,6,0,1,6
13745,6,10.1.1.2,2550164764,233.715173,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,261664.877,0.0,133135089.6,0,0,0,1,2,0,1,2
13754,6,10.1.1.2,2550164764,233.816432,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,252817.051,0.0,129442329.9,0,0,0,1,2,0,1,2
13758,6,10.1.1.1,595229600,233.842056,0,100,0,0,0,0,0,3,10,87,16,15,0,1368,0.0,15498.789,0.0,21207302.59,0,0,0,1,1,0,1,1
13764,6,10.1.1.2,2550164764,233.917806,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,252530.457,0.0,129295593.7,0,0,0,1,2,0,1,2
13771,6,10.1.1.2,2550164764,234.034137,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,220061.53,0.0,111826467.3,0,0,0,1,2,0,1,2
13772,6,10.1.1.3,159023198,234.045788,0,100,0,0,0,0,0,0,0,100,16,16,0,1501,0.0,16808.19,0.0,25236489.31,0,0,0,1,3,0,1,3
13776,6,10.1.1.2,2550164764,234.151614,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,217915.107,0.0,111572534.9,0,0,0,1,2,0,1,2
13784,6,10.1.1.2,2550164764,234.270486,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,215357.396,0.0,109711671.6,0,0,0,1,2,0,1,2
13789,6,10.1.1.8,3884774358,234.354035,0,100,0,0,0,0,0,0,96,4,16,16,0,604,0.0,23552.791,0.0,14229654.14,0,0,0,1,8,0,1,8
13793,6,10.1.1.2,2550164764,234.381486,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,230630.999,0.0,117787863.9,0,0,0,1,2,0,1,2
13796,6,10.1.1.6,2126477730,234.407414,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,33262.347,0.0,13773272.65,0,0,0,1,6,0,1,6
13803,6,10.1.1.2,2550164764,234.488334,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,239592.689,0.0,122671456.8,0,0,0,1,2,0,1,2
13809,6,10.1.1.2,2550164764,234.604025,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,221278.743,0.0,112586624.5,0,0,0,1,2,0,1,2
13817,6,10.1.1.2,2550164764,234.729549,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,203945.378,0.0,103767408.4,0,0,0,1,2,0,1,2
13820,6,10.1.1.2,2550164764,234.828121,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,259708.598,0.0,132970802.1,0,0,0,1,2,0,1,2
13828,6,10.1.1.2,2550164764,234.934846,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,239868.872,0.0,122812862.6,0,0,0,1,2,0,1,2
13835,6,10.1.1.2,2550164764,235.042706,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,237344.512,0.0,121520390.0,0,0,0,1,2,0,1,2
13841,6,10.1.1.2,2550164764,235.133401,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,282265.031,0.0,143616447.9,0,0,0,1,2,0,1,2
13849,6,10.1.1.7,1673646831,235.278051,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,14479.409,0.0,3780863.154,0,0,0,1,7,0,1,7
13852,6,10.1.1.8,3884774358,235.334412,0,100,0,0,0,0,0,0,91,9,16,16,0,624,0.0,26112.405,0.0,16294140.59,0,0,0,1,8,0,1,8
13853,6,10.1.1.6,2126477730,235.344569,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,27316.719,0.0,11398720.5,0,0,0,1,6,0,1,6
13861,6,10.1.1.2,2550164764,235.469456,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,76177.997,0.0,39003134.68,0,0,0,1,2,0,1,2
13866,6,10.1.1.3,159023198,235.530667,0,100,0,0,0,0,0,0,1,99,16,16,0,1491,0.0,17240.462,0.0,25708976.67,0,0,0,1,3,0,1,3
13869,6,10.1.1.2,2550164764,235.574723,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,243191.013,0.0,124513798.6,0,0,0,1,2,0,1,2
13876,6,10.1.1.9,3428079016,235.642094,0,100,0,0,0,0,0,0,2,98,16,16,0,1501,0.0,7212.702,0.0,10829439.34,0,0,0,1,9,0,1,3
13882,6,10.1.1.2,2550164764,235.686991,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,228025.854,0.0,116749237.4,0,0,0,1,2,0,1,2
13888,6,10.1.1.2,2550164764,235.79683,0,100,0,0,0,0,0,0,100,0,15,16,0,509,0.0,233068.48,0.0,118734406.2,0,0,0,1,2,0,1,2
13893,6,10.1.1.2,2550164764,235.89251,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,267558.533,0.0,135962544.1,0,0,0,1,2,0,1,2
13902,6,10.1.1.2,2550164764,236.015944,0,100,0,0,0,0,0,0,100,0,15,16,0,509,0.0,207398.174,0.0,105656925.5,0,0,0,1,2,0,1,2
13907,6,10.1.1.2,2550164764,236.111971,0,100,0,0,0,0,0,2,98,0,16,16,0,502,0.0,266591.311,0.0,133935474.5,0,0,0,1,2,0,1,2
13914,6,10.1.1.2,2550164764,236.215864,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,246407.828,0.0,125214602.0,0,0,0,1,2,0,1,2
13923,6,10.1.1.2,2550164764,236.317348,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,252256.363,0.0,129155258.1,0,0,0,1,2,0,1,2
13927,6,10.1.1.6,2126477730,236.363643,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,25120.846,0.0,10482426.58,0,0,0,1,6,0,1,6
13929,6,10.1.1.8,3884774358,236.404225,0,100,0,0,0,0,0,0,92,8,16,16,0,623,0.0,23929.415,0.0,14916640.39,0,0,0,1,8,0,1,8
13931,6,10.1.1.1,595229600,236.413861,0,100,0,0,0,0,0,0,7,93,16,15,0,1450,0.0,9954.098,0.0,14442202.27,0,0,0,1,1,0,1,1
13933,6,10.1.1.2,2550164764,236.445664,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,199507.582,0.0,101509457.5,0,0,0,1,2,0,1,2
13936,6,10.1.1.2,2550164764,236.56721,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,210619.796,0.0,107028555.3,0,0,0,1,2,0,1,2
13943,6,10.1.1.2,2550164764,236.667075,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,256346.171,0.0,131249239.3,0,0,0,1,2,0,1,2
13949,6,10.1.1.2,2550164764,236.798558,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,194701.861,0.0,99687352.92,0,0,0,1,2,0,1,2
13950,6,10.1.1.7,1673646831,236.814231,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,16664.716,0.0,4351490.68,0,0,0,1,7,0,1,7
13954,6,10.1.1.2,2550164764,236.903292,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,244428.874,0.0,124365411.2,0,0,0,1,2,0,1,2
13960,6,10.1.1.2,2550164764,236.999569,0,100,0,0,0,0,0,0,100,0,16,16,0,505,0.0,265899.44,0.0,134438756.9,0,0,0,1,2,0,1,2
13961,6,10.1.1.3,159023198,237.006454,0,100,0,0,0,0,0,0,0,100,16,16,0,1496,0.0,17346.678,0.0,25956180.64,0,0,0,1,3,0,1,3
13968,6,10.1.1.2,2550164764,237.11582,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,220213.175,0.0,112749145.6,0,0,0,1,2,0,1,2
13992,6,10.1.1.8,3884774358,237.422995,0,100,0,0,0,0,0,0,93,7,16,16,0,610,0.0,25128.342,0.0,15342360.21,0,0,0,1,8,0,1,8
13995,6,10.1.1.6,2126477730,237.499116,0,100,0,0,0,0,0,0,100,0,16,16,0,413,0.0,22545.67,0.0,9321281.862,0,0,0,1,6,0,1,6
14026,6,10.1.1.1,595229600,238.208652,0,100,0,0,0,0,0,2,8,90,16,15,0,1422,0.0,14263.499,0.0,20283837.14,0,0,0,1,1,0,1,1
14034,6,10.1.1.7,1673646831,238.270728,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,17576.416,0.0,4567055.834,0,0,0,1,7,0,1,7
14042,6,10.1.1.8,3884774358,238.511459,0,100,0,0,0,0,0,0,93,7,16,16,0,608,0.0,23519.381,0.0,14299783.63,0,0,0,1,8,0,1,8
14045,6,10.1.1.3,159023198,238.518774,0,100,0,0,0,0,0,0,0,100,16,16,0,1502,0.0,16927.634,0.0,25437494.01,0,0,0,1,3,0,1,3
